binary,zeros,class
7810011b0c070890010000140000001c000000000000005d00000000024b0e10510e088b084883c008890d000000008b48fc4839c2890d0000000075e65031f6,66,x86_64
001fac4300048c430004ac430004240300133c02000010000011a043000000822021008320212406fffca0860004246300011860fffa27a40018244200011840,50,mips
d40b40090000e0264ff66af6690b00f66813d11260026403619a244220cbaf090022600c605e88c4890bd11385c1af090008d706d608d2b2af09007f4f090054,34,sh4
0e20449a04024c0ada0e00410b00000000000104ff471f04ff4700005d240000e3300000a2a4000042a4000026b001003f20000022b0175b3f240000a6a00400,61,alphaev56
31d67d0740507f8850004fdde8427d400026554afffe7d4a3030394a0003310affff7d4851106d4a40f9694a476691450004a1490000a14900004bfffff88105,29,powerpc
0008390000029109000c394900089147000080e900043d40000090ea000081290008912a0000910a000038a0000038c000003c600000386300004cc631824800,66,powerpc
8216e00094102010921000014000000090100001b010001bc026a00005000000b4100008c207000080a07fe40680000803000000c200a000c0204000c2070000,75,sparc
4800003d240400e4430200e244000081b00000fd24000063a00000e7b30000fd241f04ff5f0000e7b70300e343000061b0e5e27f240000c1b0b21063200000e1,56,alphaev56
780a000000000000000081c3e00cc228a0009de3bf988207bffec223a0407ffffff50100000000000002030000000533d5308410a3c6c420600084102001c420,57,sparc
41b054db5f20000041b001005f2400005eb722714040000041b00e305f240cf14220000041b0e9d85f248c5e4220000041b078265f20000041b03fc95f240000,46,alphaev56
15d115d4322115d332633221222114d220622c62222113d22262222113d22262222112d22262222112d220622c62222111d220622c62222110d2226222210b40,6,sh4
502010005820d0ee48202000502010005820d0ea58202000502010005820d0e6a7380000433020001823502010005820d0e2a738000043302000182350201000,57,s390
0000000020a0e3000081e508409ce50030a0e3004081e50c409ce520009fe5004081e500e08ce500e081e5feffffeb1040bde80000a0e31eff2fe10000000000,54,arm
0038591bfffffffbfffffffb3c34eea2fffffffbfffffff6ffffffff14768c0a22124f8420390000000023c00000000020390000000023c00000000020390000,44,m68k
00019e00448b0d8c0c8d0b8e0a8f09440ec801420d0b030192cfcecdcccb0c0f6000000000002c000002ac000000000000009200448b0d8c0c8d0b8e0a8f0944,55,s390
a000803f240105e147810722480100e14310004fa0a10d4140050020e410004fa014002fa0210741480100e1430100e0c310002fa00004e1471e04ef4700005e,47,alphaev56
04781a011b0d1e00180000001800000000000000f000000000490e10429a0270da0e0000000023b0000043b000005d24000042200000a2a02431804000003d24,73,alphaev56
23eb31e4309300002093000030930000209300002091000030910000309300002093000020910000309100003093000020930000209100003091000030930000,75,avr
3c000064ac0100422403004328f7ff601440200200e0ffbd271c00bfaf21300000213800000000043c000084240000000c00000000211000001c00bf8f000000,65,mipsel
16d22262222115d221622d62222114d221633221226321577d2332212252222111d2222111d22262222110d2222110d22262222110d2226222210b40090000e0,11,sh4
119fe504008de508008de50c008de5040093e5002091e500e085e5005090e5080093e50228a0e1050000e04228a0e1045093e5080083e5002086e5000095e5e4,46,arm
0000000000000010000008000010213c03000024630004008318218c6400003c030000ac64000024420001284300031460fff7000220803c0200002403fffbac,66,mips
e6120d31000028072023d232270127233b2807e612112817a6120c31000028172023d238072723242807e612152817e6121028078cb231000028072023d23817,25,xtensa
0200e24300001d26000041b01104ff47000043a000007d240000833000007d240200e2430000c3a2000041b000005d240000a2a0000047302400e473000068a0,64,alphaev56
3c03000024c8000c3c0600008c6700009508000490c6000827bdffe03084ffffac440000ac490000afbf001cac48000024630000ac460000ac4700008c630004,56,mips
000000470e10449a025dda0e00000000a4b000009d24000084a000001d26000061b01104ff47000081b000009d24000042a000007da7000064b000007d240200,68,alphaev56
a470268fc5000c8fc4001400a478263c04800001c4602431ed00008fc40008008c10268fc4000c008d18268fc700148fc60010006728230065602b0046202300,44,mips
02a7c4fff3581050ca4130f06450301000a7f40008571050c6583050d250103000a72a0001542050c2a72e0029a774ffafa72800f65840f0a098eff0a007f407,38,s390
00ac430000ac4500000c000000000000008fbf002c0000102103e0000827bd00303c040b9224c200142484564d1000ffd18c4d00108d22000c2404ffff1000ff,57,mips
1d5f10402de9f1ffffeb0030a0e3060000ea48209fe5032082e00420d2e5ff2002e23c109fe5002081e5013083e2000053e3f6ffffda24309fe5002093e52030,35,arm
0a860700809a90b10000b099a0b809910000c02000b9091b884600000c08a628e21baaa63af5810000929800810000c020009908c10000d10000a10000810000,59,xtensa
9421fff07c0802a6900100143d200000394900003900000291090000812a000888ea000c3d20000090e9000088ea000d90e9000088ea000e90e9000088ea000f,61,powerpc
23c00000000020390000000072eab2806ee8241f4e5e4e754e5600002f032f02202e000874f960565280600242807201b2806cf44281600e5280600242807602,43,m68k
47736117320d89e361e8711e8503611d62e361c8711e5123631d4333611d6105a00900e361e8711e8503611d615a410df11df15a00087ee36ff66e0b000900ff,18,sh4
005830200c5030100058302010503010005820201450201000a7280017502010005820400050201000582040045020100058b0d0c25820400858c0d0be502010,59,s390
044a5d1e04ef4700005ea70800fea52000de230180fa6b0000bb270000bd23e0ffde2300005eb70800feb50f04fe4710000f9e18002f9e10006f8d00003d2400,47,alphaev56
6004202e00084e5e4e754e5600004aae000c6d14701fb0ae000c6d0c202e0008222e000ce2a86004202e00084e5e4e754e560000701fb0ae000c650c202e0008,46,m68k
bf00000000e87fffffff83e501892d0000000066891d00000000b800000000488905000000000fbf15000000008d420785d20f49c2c1f80385c0749280050000,61,x86_64
0008c01f0008fc200090397f002083ebfffc7d615b784e8000209421ffe093e1001c7c3f0b78d83f0008d85f0010c99f00083d200000c8090000fd8c0032c97f,43,powerpc
7800092f0a2f004eb90000000042b90000000023fc320e32cf00000000700723c00000000023fc320e32cf0000000023fc320e32cf0000000023c00000000023,69,m68k
809100009091000090930000809300008091000090910000809100009091000090930000809300001f921f921f921f921f921f921f921f9280e090e09f938f93,54,avr
1027fae213d11261222112d2326122213261fbaf222101e32233290337011a012821de890dd10392116105d1deaf222174d53e00000000000000000000003000,33,sh4
d0e82ff92fe050f040818590e09093000080930000828590e09093000080930000838590e090930000809300002f5f3f4f2330310501f41f921f921f921f921f,44,avr
00c02000c808a219008100001baaa0a0f4c02000a25900a80bb90cc02000a9087cfac02000a908b21900c10000b0b0f4c02000b908b21901d10000b0b0f4c020,55,xtensa
91e51c3091e500008ce500208ce500308ce518e091e50020a0e30030a0e33c009fe500e08ce5204081e500408ce5feffffeb0400a0e11040bde81eff2fe11230,37,arm
10200fc020400003000000c420600005000000c400a000c420600005000000c400a000c420600005000000c400a000c420600005000000c400a000c420600005,84,sparc
ff7c202efff8220020414e5e4e754e56ffcc48e73020202e00143d40ffce1d7c0051fff32d7c00000000ffde2d7c52174d4affda1d7cfffdfff24a2efff3675e,20,m68k
0a002092e20120a013002081e5041093e560209fe5083093e5001082e5003082e50830a0e350109fe5003082e50430d1e5ff3003e2003082e50530d1e50600d1,42,arm
8ce80030a0e3060000ea012082e2000000ea0020a0e3000052e3faffffda013083e2ff3003e2020053e3f8ffff9a0c00a0e108d08de21eff2fe11800000000c0,47,arm
c983c10139c80f95c00fb6c03b45a00f9cc00fb6c88b050000000021c831d009f0489889c28b050000000031d0890500000000e934010000c745e03443d445c7,46,x86_64
00024130b0a01a135830d19a50312fd85810b098a71a00015010b0985810b098a71e0001a7c4ffe55810b09ca71a00015010b09c5810b09c1211a7c4ffd45810,32,s390
3fc2b9aa3fc209000000b9aa3fc2b9aa3fc209000000b9aa3fc2b9aa3fc209000000b9aa3fc2b9aa3fc209000000b9aa3fc2b9aa3fc209000000b9aa3fc2b9aa,35,x86_64
7e508f204f20eeffee20eefff220aefff6487800b22f3cc42b59b23f00558f4ebafe424fef00182f004ebafe202f3cc42b59b24878082e2f3c0000ffff4ebafe,19,m68k
00b8102016f8206000c4206000f6206000c40f6000c420600084103fffc4206000b0102000c6212000c420600092102000941020001100000040000000901220,64,sparc
00000197909300008093000097ff00c060e373e8709300006093000042e0409300004fef5fef50930000409300003093000020930000e0910000f0910000f093,66,avr
fffff88f730d7200000005787d6364309642e46900000000030000320048c12602e2a3660a4a8056c149c14481600222027001b08156c044004a8866f4428112,36,m68k
00000045e900482049700323d00000000023e80004000000005380508866ec43e90018b5c966e042a742a74879000000004eb90000000042804cee1c00ffd04e,56,m68k
000838e000008068000081090004390900108089000880a9000880c9000890eb000090e3000091440000910500009106000081490014814a00002f8a0000409e,68,powerpc
8ce0ffbd270000023ceeff06241c00bfaf000085ac000043ac000046ac0000033c000040ac5800648c0000033c000044ac5000648c50006324000044ac040063,55,mipsel
22f4e36119f718f6fc7109f309f262f24cf65cf723f66cf27cf32cf43cf55df409f309f225f429011c6101e22a211c6118210f89e3620872e36129f528f4fc72,8,sh4
234b78397f002083ebfffc7d615b784e8000209421ffe093e1001c7c3f0b787c691b78909f000c993f0008813f000c2f890000419c0024813f000c2f89001f41,32,powerpc
d000e5216100e61ed4017111221dd132211dd1322108e332213221322121622d6222211ad2226222212ee222212221222122212221222116d22262222115d221,7,sh4
09460ec0010252cfcecd0e6000200050201000a7280000502010005810d05e5820d05a0de15840f098a728000098dff09407f407070000000000000000000000,63,s390
c001027ecfcecd0e6000d09658202000502010005820d09258202000502010005820300050201000a728ffef502010005820d08e5820200050201000a7380000,57,s390
c001eb05b80000000085c07ef28d420148c1e02089db4809c34889da48c1ea2083fa0276df83ed0185ed0f8938ffffffb8000000005b5d415c415dc353488b1d,28,x86_64
80e361f87123601880e361f871188403611c6118211789e362f872e361f8712c8403622c62188403611c630ed7236433650b470900036737071a012363183333,14,sh4
00004ee45ae150930000409300009093000080930000909300008093000050930000409300008091000090910000909300008093000080910000909100009093,75,avr
50401000582020045020100058003000a74800005820d0c6a7380000500010000de55840f098a728000098dff09407f400000000000000000000000000000000,75,s390
9300008093000090930000809300009093000080930000909300008093000090930000809300001f921f921f921f921f921f921f921f9280e090e09f938f9300,55,avr
6500343c0800002403ffffac430000ad0300442403fffeac4300002403003bac450000ac43000024034992ac4300003c0400002403006327bdffe0ac43000000,51,mips
27bdffe0ac4500008c6500148c880008ac4500008c6500188c87000cac4500008c6a001cafbf001cac4a00008c6a002024030012ac4a00008c850014ac490000,47,mips
5200017810011b0c070890010000140000001c0000000000000037000000000000000000000092ba44f892ba44f8e1cc7c4e92ba44f892ba44f8e1cc7c4e92ba,56,x86_64
9d6a1f2200007da700405b6b0000ba270000bd231300e94300003d2530f6614a77783f2462922120000089a61204f447f6523f22b003304000007da700405b6b,39,alphaev56
e000c04f5f141604f400c0019600c080e090e01816190604f42f5f3f4f2330310504f0e0910000f091000011821082809100009091000080e090e000c0019618,51,avr
6ff66e0b000900000000000000b0390000000000003006ffffffffffffef3fe62ff07ff36ee361087104714af15bf1e36104716af17bf1e36119f318f2fc715d,37,sh4
0004000000000c0b0ca9c02000b90a9b8887a9f5910000c100008909910000d10000c02000a8099100000c02c02000a909c020008909810000a10000820800c0,69,xtensa
000000f30f59caf30f5ec1f30f100d000000000f54c10f2e05000000000f97c083f00184c0740cf30f1045fcf30f5e45f8eb05f30f1045fc5dc3554889e5f20f,43,x86_64
4091000050910000242b352b30930000209300000196909300008093000080910000909100008b30910504f087e990e026960fb6f894debf0fbecdbfdf91cf91,49,avr
2a201085322010030000058210601580a080010480000390102001901020009210001a7fffff6c900a20019610001c9410001a92100008350000057fffff5890,53,sparc
000000440e10026e0e080006000000c7050000000005000000c70500000000edffffffc705000000008c84ffffc705000000007c730504c705000000004e7650,75,x86_64
0002403020b18022234601002217008022231df00000003661007d0139172257002217008022239682012817f6c21322170080322328170002403020b1802223,39,xtensa
e0007507b802000000eb05b8000000000b85ccfeffff85c0740d807ddf007407b801000000eb05b8000000003d173e0000400f9fc70fb705000000000fb7f08b,61,x86_64
00209421ffe093e1001c7c3f0b78907f0008909f000c813f00082f890000419c0048813f000c2f890000419c003c813f000c2f89001f419d00303d207fff612a,42,powerpc
00002091000030910000232b01f080e090e0019704f4109200001092000000c081e090e090930000809300008091000090910000909300008093000080910000,73,avr
00460e10479a0251da0e000000005eb71104ff470200e27300007da7000043b0000010220500812c0800412cc4048548410d454801048144000023b000405b6b,50,alphaev56
5810b0608820100018125510b064a744000b5820b0645810b060892010001812a7f400045810b06418215840b0a098bfb09407f490bff02c0d50a7faff9818bf,35,s390
e09093000080930000809100009091000090930000809300001f921f921f921f921f921f921f921f9280e090e09f938f9300d08db79eb70a960fb6f8949ebf0f,41,avr
000c2c420020104000080000000087c300088fc2000c004310070002140000021403100000020000000087c2000803c0e8218fbe000427bd000803e000080000,72,mips
420d0b0262cfcecdcccb0c0f600000000000002c000006cc000000000000008400468b0d8c0c8d0b8e0a8f09440ed001420d0b026ecfcecdcccb0c0f60000000,59,s390
fefffffff900000000fffffffefffffff900000000fffffffefffffff900000000fffffffefffffff900000000fffffffefffffff900000000fffffffeffffff,40,m68k
80910000909100009093000080930000e0e0f0e08081992787fd909590930000809300008181928190930000809300008cef9fef909300008093000080910000,61,avr
0000009010600040000000010000000100000081e8000081c3e008010000009de3bf98fa07a0400300000082106000c227bffc0300000082106000c2004000c4,75,sparc
102e000b241f261f4e5e4e754e560000302e000a48c04e5e4e754e5600002f032f024202602e2079000000007005c190428112024a701bb000000000661c4280,45,m68k
e50320e0e3002083e50720a0e3002083e50020a0e30030a0e3feffffeb1040bde80000a0e31eff2fe10000000085d06b08fa7d84a60000000000000000bd1d40,54,arm
3900000000b0b90000000057c049c0448023c0000000002039000000000a40000123c000000000203c000000002040241f4e5e4e754e56000022390000000020,76,m68k
ffa784000b9823b0685810d06a9845b0600de1a7f400049823b0685840b0a898bfb09c07f4000000008000000090bff02c0dd0a7faff9018bf9023b0689045b0,41,s390
3c0400003c0251d627bdffe03c03000000003821000030212484000034429f42ac620000afbf001c0c000000000000008fbf001c0000102103e0000827bd0020,61,mips
400042240c0040ac040048250400048d030065a8000065b8070064a8040064b8080004910000053c1000ab8c0000053c080064a05800a5240000043c0000438c,59,mipsel
0000065764361a0000000100000000000000000811fc80000000060811fc80ffffffff000000008c450004ac6500008c450008ac6500008c45000cac6500008c,68,mips
0504f01a89cb80dc8086e090e000d0682f792f80e000d0212f30e04c2d5d2d6e2d7f2d8ae090e000d0109200001092000000c0109200001092000000c0109200,53,avr
100100e72421380000f9ffe01821200000060003240000023c0f000010240043ac0000c38c000000000c0043ac0000023c0400428c1800a38f00000000000043,68,mipsel
00043251324923c90000000043e800063251324923c90000000043e800083251324923c90000000041e8000a3050304823c80000000052807802b88066901039,52,m68k
10a0008528a0108538a010c420600084102001c420600086102004c620600007000000c600e000c6206000c420600005000000c400a000c420600005000000c4,69,sparc
3d20000039290000810900042b880015409dffc43940000e3d20000039290000914900044800007c3d400000394a000080ea0010814a00142f8a0000419e004c,57,powerpc
211f688828028fb360feaf09006261b027aa217180728073805360122601886d8f42163cd23ddb218420610c60b26a086722841c61a2647b210c67238428471b,16,sh4
002083e5002083e5002083e5002083e5001083e5004083e50020a0e30030a0e318009fe5feffffeb0400a0e11040bde81eff2fe10000000000000000ffff0000,54,arm
6c6c780a00ffffffffffffff29673aec6f0b9c9a6f0b9c9a6f0b9c9a6f0b9c9a6f0b9c9a6f0b9c9a6f0b9c9a6f0b9c9affffffff0000000026c312fb4e754e56,19,m68k
246300023c020000ac43001c3c020000ac4300002403498bac400000ac4300003c0300008c6300083c040000ac4300003c039928246311e2ac4300003c030000,56,mips
2200007da700405b6b0000ba270000bd2300002ca2b10d114011042a4611f03f4631d7204a030020e601003f220100e0c31104ff4791b6204a1004eb4700007d,43,alphaev56
5200017c0e011b0c0f600000002000000018000000000000005800448d0b8e0a8f09460ec0017acfcecd0e6000005840f098a728000098dff09407f407070000,63,s390
79000000002404c4b90000000023c20000000010390000000072004601c28242861c00eda96606223900000000220202810000ffff5e817cf7c286670e227900,57,m68k
741f94ae0010e4ab242e000820022a2e0010eba88083242e000c22022c2e0010eda96008202e0008222e000c20402241200822094cdf007c4e5e4e754e560000,39,m68k
0118322c620ad11261233129011236290308d22261392112227c60264f0b0009008be609b51400000010000000000000001c000000200000000bd11261182109,49,sh4
22094e5e4e754e560000202e0010222e00144481408067242f2e00142f2e00102f2e000c2f2e00084eb9000000004fef001020402241200822096008202e0008,46,m68k
00c02000a809c020009809a10000c020009908910000c02000a908c02000b809c10000c02000b908c02000b819d10000c02000b908c020009829a10000c02000,69,xtensa
28a00884108003c60f60078410c002c4204000c60f6008c40f60098928e0188528a01086108004c40f600a8528a00884108003c60f600b8410c002c420400084,45,sparc
d3722132661fd0622131561fd4622132566221335662213456622100e6355332212263322122537221322123533221245325523221222101e214d322213221fa,4,sh4
0000040f8e960000000fb715000000000fb70d0000000066400fbef631ff0fb7f648c1e2104889d00fb715000000004809c848c1e2204809c2e8000000004889,56,x86_64
0023f900000000000000004281600e5280600242807402b4806cf452814a816ff220390000000023c00000000070ff23c00000000030390000000002800000ff,69,m68k
3100005906d80e6100009203000c18f10000b10000521a000c27c8068add0b3979066d04d90eb90f5050f43068836725018d040b88808f05d088c18088239a88,41,xtensa
00e5126700e60bd1322272213221215322523221222108d208d0226208d422210b40090000e0264f0b0009001c00000010000000000000000c00000000000000,59,sh4
840c66228468660c6323847b26284328406b2318403b20022124840c63322125840c6726840c66278468660c6328847b261cd2284328406b2318403b20022100,16,sh4
7f664220000043b001302040a23d2040f8ff5ff463001f2200007da700405b6b0000ba270000bd2314005ea21100e04363001f2200007da700405b6b0000ba27,47,alphaev56
448c0c8d0b8e0a8f09460ec0010256cfcecdcc0e60000000005820d05e50005008a73800005850500c505010000dec5840f098a728000098cff09007f4070700,51,s390
c02000c808c02000c808c02000c808910000a10000c02000c808c02000c808b80bc020008808c02000a909c02000a909c02000b9098d09910000a100009809c0,65,xtensa
0000480e10499a0249da0e0000000024b000009d2400007da71104ff4700005eb700001022000024b0000062b000405b6b0000ba2700005ea70004ff470000bd,63,alphaev56
6a001038630000910900003900000090870000800a000c910a00049009000091090000916900004cc63182480000018001001438600000382100107c0803a64e,66,powerpc
0091e568109fe5000081e5012082e2000000ea0020a0e3000052e3f4ffffda013083e2000053e3f9ffffda3c209fe53c1092e538309fe5001083e5001092e500,40,arm
090d980b8cc99cee210000b902c60500ed02bd0f8c888cee210000b902c60100a90d8d0a86f4ff00210000c02000a802910000c02000a909c020002812c02000,51,xtensa
004903480ac020007903720900c0200049034806c020007903c0200049036805421502c020006903c020004903c020004815c0200058250044115050f5404520,54,xtensa
00000100422402004328fdff601400000000020000100100a52421280000f9ffa0182110000001008424fbff8018211000002b000324feff4314010042240000,57,mipsel
000080930000809100009091000090930000809300008091000090910000909300008093000080e090e000c0e82ff92fee0fff1fe050f0402081318130930000,67,avr
0800000000000000ffc9880d000000008a0d0000000084c90f95c1ffca0fb6c9891500000000890d00000000ebc083e806890500000000eba052890500000000,73,x86_64
98000000a8000000000053716c520087f013ff00f8ffffff000000001c00638c00000000000060ac000082ac0000023ca80042240000033c740062ac0000113c,66,mipsel
c70500000000ffffffffc70500000000ffffffffc70500000000ffffffffc70500000000ffffffffc70500000000ffffffff8905000000008b05000000008905,64,x86_64
80e090e098878f838091000090910000c82ed92e8d859e85082f192f222717fd2095322f80910000882f90e041e0029704f040e0442f50e08e81882f90e061e0,34,avr
04e081e504c081e500e091e5040081e50cc094e5f4009fe5ff3003e2046081e51030c4e504e081e51c6094e504c081e520e094e5042081e524c094e5040081e5,33,arm
0108c146000025b000001d27000024a4000081a000053f2001048144000097a0013820440100e143a4358040000025b000003d240000c1a216b5cd460000c1b2,55,alphaev56
00c0e0e304c083e500c0d3e5000082e5ffc00ce204c083e500c0a0e3041082e58c4182e0085094e501c08ce2045083e50c4094e503005ce330e09fe5044083e5,39,arm
0000010063244c0043ac4c00438c0000000002006328f7ff6014000000004c00438c0000063c001e0300031e030003190300010063346916632c390060104800,60,mipsel
1480c7000080e600007ce7183890e6000080e90008394a000038c09ad03c60000080e7000038e00001b0ea00023863000081490014b0e9001080ea0000814700,60,powerpc
bfa00300000035000000f6006000c406a000b606e001f620600082103feb3100000021000000c2262000c0242000921020001113c5bb40000000901223a43300,64,sparc
86e090e0909300008093000090930000809300001f921f921f921f921f921f921f921f9280e090e09f938f9300d08db79eb70a960fb6f8949ebf0fbe8dbf80e0,35,avr
0100032401000324000063380100632c0000073c7000e78c00000000ffffe73005006710000000000500001921180000050000100000073c0200001021180000,74,mipsel
c42060000508643b8410a39fc420600007311abc8610e0f7c6206000c4206000c6206000c4206000c6206000c4206000c6206000c420600003000000b0102000,58,sparc
a72800ff5810d24a0de1a73800005820f0645810d2460de1a7580000bf53f0701842a7380001182c5810d2420de1a71800ff14125820d256571020001011a71a,31,s390
000000017a5200017c0e011b0c0f600000002400000018000000000000006400448c0c8d0b8e0a8f09460ec0010242cfcecdcc0e600000c0000de55840f098a7,63,s390
003eb40100462c000025a31f04ff5f430c764800003d2710003eb403047c4418003eb442045648000085a31f04ff5f6105f648000039a70400663c0204414400,40,alphaev56
e50c301be5000053e30a00000a08301be5020153e30200001a0c301be5010073e30400000a0c101be508001be5feffffeb0030a0e1000000ea08301be50300a0,53,arm
6ff66e0b000900ff7f0080e62ff87ff36e43635362e361e87133601e81e361e87123601c81e362e872e361e8712e8503621c8503612a211f611363e362e872e3,13,sh4
722117d72262726716d0722116d717d4726772213221222115d222633221215332212253322123533221245325523221222110d2222110d222210b40090000e0,11,sh4
0005000000c400a000c4008000050000008810a000c020a000c40060008418a001c4206000c200600080a0000182402000c220e00003000000c4006000c82080,78,sparc
00000868000000000000008400468b0d8c0c8d0b8e0a8f09440ec801420d0b0272cfcecdcccb0c0f600000000000002c00000898000000000000007c00468b0d,68,s390
ffffda012082e2000000ea0020a0e3010052e3f7ffffda011081e2000051e3f9ffffda0020a0e30030a0e318009fe5feffffeb0000a0e31040bde81eff2fe100,40,arm
0055e30020a0c3012007d2020053e1508094e50000a0130300001a0010a0e320019fe5feffffebff0001e2ff1008e2feffffeb051061e0010058e1050000da00,48,arm
2000e908c02000c9080c3cc02000c9081cecc02000c908c0200099081c99c020009908c02000a908c02000d80da10000c02000d908a80ad10000c02000a908c9,59,xtensa
5113e363d0736c137d13e3630873315432634367114701892da0090043671547018938232789e363d0733d543c5343671147208b43671547018938231b89e363,11,sh4
910000f09100008081918128e082279183808380910000909100002c960fb6f894debf0fbecdbfdf91cf910895cf93df9300d0cdb7deb780e090e000c0ec2ffd,35,avr
6c780a0060000091090000394000003900fffc38a0000038c0000038630000900100149109000091490000914900004cc6318248000001800100143860000038,65,powerpc
4e56fffc222e0008202e000c1d41fffe1d40fffc4a2efffc67240c2eff80fffe66080c2efffffffc6714102efffe49c0122efffc49c14c41080120006004102e,22,m68k
008210200080a0600004bfffff8200600181c3e008900a20ff8210200080a0600004bfffff820060010300000081c3e008d00060009de3bf98d40ec000108000,58,sparc
600242804a806ff6303900000000600c30390000000042b9000000002039000000004e5e4e754e5600002079000000004290207900000000429070f84e5e4e75,66,m68k
4400023c03000030840001a044000290a4000000003821308400ffac6400009044000100003021308400ffac640000904200023c04000024840000304200ffac,64,mips
8356c049c04480b0816d30558223c20000000023fc000000000000000042b900000000720123c10000000070016000ff3242b9000000006000fee62039000000,69,m68k
00a000c020600019000000da032000c403400080a0a0001280000e07000000c400e000961020018400a001d6206000c420e000c403400080a0a0001280000684,73,sparc
0000ac6400005446fffa804500003c0200008c4300003c02f4f8244223aaaca000003c040000aca200003c02c53927bdffe00000382100003021248400002442,52,mips
e08081918190930000809300008281938190930000809300008481992787fd9095909300008093000081e89be390930000809300009093000080930000909300,56,avr
3c0700002cca00013c1100008e4b00008fe2002482140004ace00008354a0004000078210000a8210000b021000020212628000c3c0300003c0900003c0d0000,64,mips
ec007407ba01000000eb05ba0000000083faff0f95c20fb6d28b3d0000000021fa83caf683ea0189d7488b55f88b1221fa0fbffa99f7ff83e0f731f089018b45,34,x86_64
0000000000002463000127bdffe03c0200002484099c3063ffffafbf001ca4a30002ac44000094c300043c0800003063ffffac43000094a600028d03000030c6,54,mips
c6206000c408a0008528a0188538a018c4206000070000008410e000c608e000c6206000c608a001c6206000c408a002c4206000921020009410200011000000,61,sparc
910900006084c660390000019109000090890000914900009149000091490000394011b89149000081470000914900003940caf190a9000038a0000091490000,62,powerpc
808074a060746088f2cc688c6a0c1a860000000c1a610000bd06a5faffed0add02cd02bd03ad06a5f7ff62a0cfa0a6c080aa2371000070aa820c5660aa201b7a,35,xtensa
5820d1be11225860d1c64150f06c184b5830d1da8820001f5810d1ba0de11842183aa728be925810d1b60de15810f06ca7280000bf2310025840f0a8986ff088,23,s390
01000000ae6a843e6a420400000074d105000000cf7b0000ffffffffb7b50e32694b4900dfc78e0200003e3b8d251940ef08879400000000000000000000023c,56,mipsel
a000e10842c4e3fc333c32f9e33f1201711541f68f136200e102e22731fc8f0171f0580cd110644c640bd00b4083650d640ad00b4083650e650a9409d00b408e,27,sh4
0020651021000028025d020c1257b6010c022020742054c00c140c025024832020744d02210000281220443022a001b6240222a0002020742a23387738032033,41,xtensa
00f09100007b9704f080e090e0e82ff92fe095f09580e09e2f990f990f00d051e0892b01f450e0852f60e000d0892f90e00b8000c0959587950a9402f4aa2797,40,avr
18403b20022200e5122211d112d01261122262220b4000e600e0264f0b00f668bc002c00000028000000240000001400000020000000fbff0000040000000c00,63,sh4
ffac440000ac450000ac450000ac430000ac4600003c0300008c6400143c030000ac4400008c64000400003821ac4400008c6300043c04000000003021248400,62,mips
00e959ffffff660f1f840000000000c0f804488b1500000000488b150000000084c066893d000000000f95c031c94180380041b8000000000f95c121c821028b,55,x86_64
09ad086c1b4600000c1a0b88b798f88c4a82afe2826900810000c10000c020009808810000d10000c0200099086c29c0200099089100000c02c02000a809c020,54,xtensa
000800c88f0c00c98f211000012118200121e8c0030400be8f0800bd270800e00300000000f8ffbd270400beaf21f0a0030800c4af0c00c5af1000c6af1000c4,53,mipsel
a718fff05850d2c65840d2ca5830d2d658b0d2cea7f4ff505810d2c258101000a7c8fff2a7f4ff9e5810d2d6581010001211a774fff3a7c8fff2a7f4ff545810,17,s390
a2a00025e8ffa0a8743c18a0b8c2b0b374dd03810000c29803b0b0601c0aa5e5ffb2af9ab0ba20b0b074ad04a5d8ff0c18410000a7b4010c08410000a2140380,35,xtensa
000038409fe5003081e508509ce50020a0e30030a0e328009fe5005081e500e08ce500e081e5004081e5feffffeb7040bde80000a0e31eff2fe1000000000000,51,arm
0890e9000090a9000038a0000091090000814a001891490000906900003c600000386300004cc631824800000180010014386000007c0803a6382100104e8000,63,powerpc
af1c00b1af1800b0af21f0a0033000c4af3400c5af3800c6af3c00c7af0000023c7000468c7400478c3000c48f3400c58f0000000c0000000021904000219860,52,mipsel
82104002c40f600382108001c221200082103fd0c221200082103ffbc22120000311d5d8821061ac92102000c22120009410200011000000b010200040000000,52,sparc
3020b12020748600002207001df000003661007d0139172247002817f6c21032070028170002403020b12020748600002207001df00000003661007d01225700,52,xtensa
9fe50b0000eab0c0d2e110c080e5b2c0d2e110c080e5b4c0d2e110c080e5062082e2011051e2f6ffff1a123083e2360053e30b00000a032084e00310a0e3f0ff,38,arm
470000bd231000de230180fa6b0000fe2f000041a401009f20000041a4000021a400007d240100bf20000021a4000083b0000022b4deffffc31f04ff470000fe,55,alphaev56
810a000491090000810a000891090000810a000c910900003d005ca26108589d91090000890a001491090000a14a0015914900003d40511b614ad77d91490000,54,powerpc
f0eb04488b45f85dc3554889e548897df88975f4837df400782f837df41f7f298b45f448c7c2ffffffff89c148d3ea4889d0483b45f872118b45f4488b55f889,5,x86_64
748f69f72b1cecb42b1cecb4748f69f72b1cecb42b1cecb423c1000000005280600242807201b2806ce052827002b0826cf042a742a74879000000004eb90000,31,m68k
8b0500000000488b000fb605000000004883c4405b5d415c415d415e415fc34883ec08e8d5fdffffba00000000eb294863c84863f2488d0c718b0c8d00000000,41,x86_64
